Age,Workclass,Fnlwgt,Education,Education.Num,Marital.Status,Occupation,Relationship,Race,Sex,Capital.Gain,Capital.Loss,Hours.Per.Week,Native.Country,Income
21,Private,"117,210",Some-college,10,Never-married,Sales,Own-child,White,Male,0,0.00,45,United-States,<=50K
21,Private,"117,606",Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0.00,40,United-States,<=50K
21,Private,"118,023",HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0.00,24,United-States,<=50K
21,Private,"118,186",Some-college,10,Never-married,Sales,Own-child,Black,Female,0,0.00,20,United-States,<=50K
21,Private,"118,401",Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0.00,30,United-States,<=50K
21,Private,"118,657",HS-grad,9,Separated,Machine-op-inspct,Other-relative,White,Male,0,0.00,40,United-States,<=50K
21,Private,"118,693",Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0.00,40,United-States,<=50K
21,Private,"118,693",Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0.00,40,United-States,<=50K
21,Private,"118,712",Assoc-voc,11,Never-married,Craft-repair,Own-child,White,Male,0,"1,504.00",40,United-States,<=50K
21,Private,"118,712",HS-grad,9,Never-married,Craft-repair,Unmarried,White,Male,0,0.00,35,United-States,<=50K
21,Private,"119,156",HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0.00,40,United-States,<=50K
21,Private,"119,156",Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0.00,20,United-States,<=50K
21,Private,"119,309",Some-college,10,Never-married,Tech-support,Own-child,White,Male,0,"1,602.00",16,United-States,<=50K
21,Private,"119,474",HS-grad,9,Never-married,Other-service,Other-relative,White,Female,0,0.00,40,United-States,<=50K
21,Private,"119,665",Some-college,10,Never-married,Tech-support,Own-child,White,Male,0,0.00,35,United-States,<=50K
21,Private,"119,704",Some-college,10,Never-married,Sales,Unmarried,White,Female,0,0.00,35,United-States,<=50K
21,Private,"120,326",Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0.00,40,United-States,<=50K
21,Private,"121,023",Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0.00,9,United-States,<=50K
21,Private,"121,407",Assoc-voc,11,Never-married,Other-service,Own-child,White,Female,0,0.00,36,United-States,<=50K
21,Private,"121,889",Some-college,10,Never-married,Sales,Own-child,Black,Female,0,0.00,20,United-States,<=50K
21,Private,"122,322",Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0.00,60,United-States,<=50K
21,Private,"122,348",Some-college,10,Never-married,Tech-support,Own-child,White,Female,0,0.00,35,United-States,<=50K
21,Private,"123,727",HS-grad,9,Never-married,Exec-managerial,Other-relative,White,Female,0,0.00,40,United-States,<=50K
21,Private,"124,242",Assoc-acdm,12,Never-married,Other-service,Own-child,White,Female,0,0.00,40,United-States,<=50K
21,Private,"124,589",HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0.00,40,United-States,<=50K
21,Private,"126,314",Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0.00,10,United-States,<=50K
21,Private,"126,613",HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0.00,40,United-States,<=50K
21,Private,"126,613",Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0.00,40,United-States,<=50K
21,Private,"129,172",Some-college,10,Never-married,Other-service,Other-relative,White,Male,0,0.00,16,United-States,<=50K
21,Private,"129,232",Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0.00,40,United-States,<=50K
21,Private,"129,350",Some-college,10,Never-married,Sales,Own-child,White,Male,0,0.00,40,United-States,<=50K
21,Private,"129,674",Some-college,10,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0.00,48,Mexico,<=50K
21,Private,"129,699",HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0.00,40,United-States,<=50K
21,Private,"129,980",9th,5,Never-married,Transport-moving,Own-child,White,Male,0,0.00,40,United-States,<=50K
21,Private,"131,230",HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.00,37,United-States,<=50K
21,Private,"131,230",Some-college,10,Never-married,Sales,Own-child,White,Male,0,0.00,10,United-States,<=50K
21,Private,"131,473",Some-college,10,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,0.00,20,Vietnam,<=50K
21,Private,"131,620",HS-grad,9,Married-spouse-absent,Machine-op-inspct,Own-child,White,Female,0,0.00,40,Dominican-Republic,<=50K
21,Private,"131,811",HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0.00,40,United-States,<=50K
21,Private,"132,053",Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,"1,721.00",35,United-States,<=50K
21,Private,"132,243",Assoc-acdm,12,Never-married,Other-service,Own-child,White,Female,0,0.00,5,United-States,<=50K
21,Private,"132,320",11th,7,Never-married,Craft-repair,Not-in-family,White,Male,0,0.00,35,United-States,<=50K
21,Private,"133,471",Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,0,0.00,40,United-States,<=50K
21,Private,"136,610",12th,8,Never-married,Handlers-cleaners,Own-child,White,Male,0,0.00,32,United-States,<=50K
21,Private,"136,873",Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,0,0.00,10,United-States,<=50K
21,Private,"136,975",HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0.00,40,United-States,<=50K
21,Private,"138,768",Some-college,10,Never-married,Sales,Other-relative,White,Male,0,0.00,40,United-States,<=50K
21,Private,"138,768",Some-college,10,Never-married,Sales,Own-child,White,Male,0,0.00,40,United-States,<=50K
21,Private,"138,816",HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0.00,20,United-States,<=50K
21,Private,"140,764",HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Female,0,0.00,45,United-States,<=50K
21,Private,"141,453",HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0.00,40,United-States,<=50K
21,Private,"143,062",HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0.00,40,United-States,<=50K
21,Private,"143,062",Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0.00,32,United-States,<=50K
21,Private,"143,582",Bachelors,13,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Female,0,0.00,45,United-States,<=50K
21,Private,"143,604",HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0.00,40,United-States,<=50K
21,Private,"143,604",Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0.00,29,N/A,<=50K
21,Private,"143,604",Some-college,10,Never-married,Sales,Own-child,White,Female,0,0.00,8,United-States,<=50K
21,Private,"145,119",Some-college,10,Never-married,Other-service,Own-child,Asian-Pac-Islander,Male,0,0.00,20,United-States,<=50K
21,Private,"145,389",Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0.00,25,United-States,<=50K
21,Private,"145,964",12th,8,Never-married,Farming-fishing,Not-in-family,White,Male,0,0.00,40,United-States,<=50K
21,Private,"146,499",Assoc-voc,11,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,0,"1,579.00",40,United-States,<=50K
21,Private,"147,655",HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0.00,40,United-States,<=50K
21,Private,"147,655",HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0.00,35,United-States,<=50K
21,Private,"148,211",HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,"3,674",0.00,50,United-States,<=50K
21,Private,"148,294",HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0.00,20,United-States,<=50K
21,Private,"148,444",Some-college,10,Never-married,Sales,Own-child,White,Female,0,0.00,25,United-States,<=50K
21,Private,"149,224",Some-college,10,Never-married,Transport-moving,Own-child,White,Male,0,0.00,30,United-States,<=50K
21,Private,"149,637",Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0.00,25,United-States,<=50K
21,Private,"149,637",Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0.00,40,United-States,<=50K
21,Private,"149,809",Assoc-acdm,12,Never-married,Sales,Own-child,White,Male,0,0.00,40,United-States,<=50K
21,Private,"149,809",HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0.00,24,United-States,<=50K
21,Private,"151,158",Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,0,0.00,25,United-States,<=50K
21,Private,"152,246",Some-college,10,Never-married,Handlers-cleaners,Own-child,Asian-Pac-Islander,Male,0,0.00,40,Philippines,<=50K
21,Private,"152,389",Some-college,10,Never-married,Other-service,Not-in-family,Black,Female,0,0.00,30,United-States,<=50K
21,Private,"152,540",HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0.00,35,United-States,<=50K
21,Private,"153,718",Some-college,10,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,0.00,25,United-States,<=50K
21,Private,"154,165",HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Female,0,0.00,35,United-States,<=50K
21,Private,"154,422",Some-college,10,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0.00,40,United-States,<=50K
21,Private,"154,835",Some-college,10,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0.00,40,Vietnam,<=50K
21,Private,"155,066",Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0.00,40,United-States,<=50K
21,Private,"155,818",HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0.00,20,United-States,<=50K
21,Private,"156,687",Some-college,10,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,0.00,30,India,<=50K
21,Private,"156,807",HS-grad,9,Never-married,Other-service,Own-child,Black,Male,0,0.00,10,United-States,<=50K
21,Private,"156,980",HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0.00,60,United-States,<=50K
21,Private,"157,893",HS-grad,9,Never-married,Transport-moving,Own-child,White,Female,0,0.00,40,United-States,<=50K
21,Private,"159,567",HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0.00,50,United-States,<=50K
21,Private,"160,968",Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0.00,40,United-States,<=50K
21,Private,"161,210",HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0.00,50,United-States,<=50K
21,Private,"161,415",Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0.00,50,United-States,<=50K
21,Private,"162,228",HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0.00,30,United-States,<=50K
21,Private,"162,228",Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0.00,40,United-States,<=50K
21,Private,"162,667",Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0.00,40,Columbia,<=50K
21,Private,"163,333",Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0.00,35,United-States,<=50K
21,Private,"163,595",Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0.00,35,United-States,<=50K
21,Private,"163,870",10th,6,Married-civ-spouse,Other-service,Husband,White,Male,"3,908",0.00,40,United-States,<=50K
21,Private,"163,870",Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0.00,40,United-States,<=50K
21,Private,"163,870",Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0.00,30,United-States,<=50K
21,Private,"164,019",Some-college,10,Never-married,Farming-fishing,Own-child,Black,Male,0,0.00,10,United-States,<=50K
21,Private,"164,920",Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0.00,40,United-States,<=50K
21,Private,"164,991",HS-grad,9,Divorced,Sales,Unmarried,Amer-Indian-Eskimo,Female,0,0.00,38,United-States,<=50K
21,Private,"165,107",Some-college,10,Never-married,Priv-house-serv,Own-child,White,Female,0,0.00,40,United-States,<=50K
21,Private,"165,475",HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0.00,40,United-States,<=50K
21,Private,"166,517",HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0.00,40,United-States,<=50K
21,Private,"166,851",HS-grad,9,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0.00,40,United-States,<=50K
21,Private,"169,699",HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0.00,40,United-States,<=50K
21,Private,"169,699",Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0.00,35,United-States,<=50K
21,Private,"170,108",Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0.00,40,United-States,<=50K
21,Private,"170,302",HS-grad,9,Never-married,Farming-fishing,Other-relative,White,Male,0,0.00,50,United-States,<=50K
21,Private,"170,456",Assoc-acdm,12,Never-married,Handlers-cleaners,Own-child,White,Male,0,0.00,15,United-States,<=50K
21,Private,"170,456",Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0.00,35,Italy,<=50K
21,Private,"170,800",HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0.00,30,United-States,<=50K
21,Private,"174,503",HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0.00,30,United-States,<=50K
21,Private,"174,714",Assoc-acdm,12,Never-married,Adm-clerical,Own-child,White,Male,0,0.00,35,United-States,<=50K
21,Private,"174,907",Assoc-acdm,12,Never-married,Sales,Own-child,White,Female,0,0.00,32,United-States,<=50K
21,Private,"174,907",HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0.00,40,United-States,<=50K
21,Private,"175,374",HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0.00,40,United-States,<=50K
21,Private,"175,800",HS-grad,9,Never-married,Prof-specialty,Unmarried,White,Female,0,0.00,55,United-States,<=50K
21,Private,"176,178",Some-college,10,Never-married,Sales,Own-child,White,Female,0,0.00,16,United-States,<=50K
21,Private,"176,262",Assoc-acdm,12,Never-married,Other-service,Own-child,White,Female,0,0.00,18,United-States,<=50K
21,Private,"176,262",Some-college,10,Never-married,Exec-managerial,Own-child,White,Female,0,0.00,30,United-States,<=50K
21,Private,"176,356",Assoc-acdm,12,Never-married,Adm-clerical,Own-child,White,Female,0,0.00,20,United-States,<=50K
21,Private,"176,486",HS-grad,9,Married-spouse-absent,Exec-managerial,Other-relative,White,Female,0,0.00,60,United-States,<=50K
21,Private,"176,690",Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0.00,24,United-States,<=50K
21,Private,"177,125",Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0.00,20,United-States,<=50K
21,Private,"177,265",Assoc-acdm,12,Never-married,Other-service,Own-child,White,Female,0,0.00,30,United-States,<=50K
21,Private,"177,420",Some-college,10,Never-married,Adm-clerical,Not-in-family,Other,Female,0,0.00,40,United-States,<=50K
21,Private,"177,526",Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0.00,40,United-States,<=50K
21,Private,"177,711",HS-grad,9,Never-married,Transport-moving,Own-child,Black,Male,0,0.00,40,United-States,<=50K
21,Private,"178,255",Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0.00,30,Columbia,<=50K
21,Private,"179,720",HS-grad,9,Never-married,Other-service,Other-relative,White,Female,0,0.00,30,United-States,<=50K
21,Private,"180,052",Some-college,10,Never-married,Transport-moving,Own-child,White,Male,0,0.00,30,United-States,<=50K
21,Private,"180,190",Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0.00,46,United-States,<=50K
21,Private,"180,339",Assoc-voc,11,Never-married,Farming-fishing,Not-in-family,White,Female,0,"1,602.00",30,United-States,<=50K
21,Private,"180,339",Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0.00,45,United-States,<=50K
21,Private,"182,117",Assoc-acdm,12,Never-married,Other-service,Own-child,White,Male,0,0.00,40,United-States,<=50K
21,Private,"182,117",Bachelors,13,Never-married,Other-service,Other-relative,White,Male,0,0.00,20,United-States,<=50K
21,Private,"182,117",Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0.00,15,United-States,<=50K
21,Private,"182,606",Some-college,10,Never-married,Other-service,Own-child,Black,Male,0,0.00,40,N/A,<=50K
21,Private,"182,614",Some-college,10,Never-married,Sales,Other-relative,White,Female,0,0.00,40,Poland,<=50K
21,Private,"182,823",Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0.00,30,United-States,<=50K
21,Private,"184,135",HS-grad,9,Never-married,Machine-op-inspct,Own-child,Black,Male,0,0.00,1,United-States,<=50K
21,Private,"184,543",Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White,Female,0,0.00,40,United-States,<=50K
21,Private,"184,543",HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0.00,40,United-States,<=50K
21,Private,"184,568",HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0.00,40,United-States,<=50K
21,Private,"184,756",Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0.00,16,United-States,<=50K
21,Private,"185,251",HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0.00,40,United-States,<=50K
21,Private,"185,357",HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0.00,50,United-States,<=50K
21,Private,"185,551",HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0.00,36,United-States,<=50K
21,Private,"185,582",Some-college,10,Never-married,Sales,Own-child,White,Male,0,0.00,43,United-States,<=50K
21,Private,"185,948",Some-college,10,Never-married,Sales,Own-child,White,Male,0,0.00,35,United-States,<=50K
21,Private,"186,314",HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0.00,40,United-States,<=50K
21,Private,"186,648",10th,6,Separated,Machine-op-inspct,Own-child,White,Male,0,0.00,40,United-States,<=50K
21,Private,"186,648",Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0.00,20,United-States,<=50K
21,Private,"186,849",HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0.00,40,United-States,<=50K
21,Private,"187,088",Some-college,10,Never-married,Adm-clerical,Own-child,Other,Female,0,0.00,20,Cuba,<=50K
21,Private,"187,513",Assoc-voc,11,Never-married,Craft-repair,Unmarried,White,Male,0,0.00,40,United-States,<=50K
21,Private,"187,643",HS-grad,9,Separated,Other-service,Not-in-family,White,Female,0,0.00,40,United-States,<=50K
21,Private,"188,073",HS-grad,9,Never-married,Machine-op-inspct,Own-child,Black,Female,0,0.00,40,United-States,<=50K
21,Private,"188,535",HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0.00,44,United-States,<=50K
